fips,state,mcr_benes,mcr_avg_age,dual_pct,imaging_p1k,em_p1k,tests_p1k,uninsured,mammography,flu_vax,prevent_hosp,chr_diabetes,pcp_ratio,median_income,pct_rural,long_commute,broadband,state_abb,medicaid_expansion
49047,Utah,5224,71,0.1404,2664.563,8337.6459,2957.3998,0.1482345423,0.28,0.45,4043,0.109,3.386196e-4,62541,0.468485332,0.187,0.8336644905,UT,yes
49049,Utah,63539,72,0.103,3596.5942,11412.5961,5480.3259,0.0877002367,0.39,0.49,2267,0.062,4.226848e-4,79505,0.0332698368,0.25,0.871824376,UT,yes
49051,Utah,5147,73,0.0505,3434.8366,9264.3773,2880.844,0.111740421,0.41,0.5,2728,0.057,5.11432e-4,92136,0.2685082873,0.375,0.9015082498,UT,yes
49053,Utah,44135,74,0.0494,3660.9813,11163.9547,3947.7575,0.1348004357,0.42,0.47,2516,0.086,5.591147e-4,64388,0.1521340912,0.133,0.8649902002,UT,yes
49055,Utah,709,73,0.0632,2617.3285,5205.7762,3122.7437,0.1379807692,0.41,0.11,614,0.078,3.717472e-4,50555,1,0.153,0.773,UT,yes
49057,Utah,39537,72,0.1034,3443.2915,10764.0107,5313.0063,0.1019134217,0.43,0.46,1812,0.084,4.329866e-4,71835,0.0580099984,0.232,0.8726922709,UT,yes
50001,Vermont,9557,73,0.1686,2752.4988,8015.2308,2520.2285,0.047251333,0.43,0.57,2389,0.081,0.0011359641,73574,0.7843078678,0.39,0.8346818431,VT,yes
50003,Vermont,10743,72,0.2119,3267.4876,10890.0969,3011.5274,0.0551669376,0.48,0.5,4404,0.109,0.0010384216,56948,0.6451178451,0.216,0.8109183184,VT,yes
50005,Vermont,8295,72,0.2371,2485.3888,5541.5222,1824.6657,0.0524195314,0.42,0.38,2733,0.092,7.920269e-4,50942,0.7439075159,0.317,0.7563133344,VT,yes
50007,Vermont,33089,72,0.1955,3079.4672,10594.1335,2609.3244,0.0434835474,0.46,0.59,2152,0.067,0.001816834,76483,0.2598613817,0.258,0.8543833132,VT,yes
50009,Vermont,1942,71,0.2433,2293.8628,5212.9964,1892.4188,0.0597956077,0.39,0.4,4806,0.13,1.6e-4,45796,1,0.401,0.7087591241,VT,yes
50011,Vermont,11137,71,0.2379,2801.9348,9368.89,3177.9532,0.0462913489,0.45,0.45,4508,0.109,5.463265e-4,65056,0.7171490806,0.421,0.8168399504,VT,yes
50013,Vermont,2226,72,0.1516,2769.5473,7677.6406,3182.4417,0.0479757446,0.46,0.49,2953,0.098,5.641749e-4,68364,1,0.637,0.8416779432,VT,yes
50015,Vermont,5910,72,0.2272,2713.6772,6879.5551,2703.5021,0.053885703,0.44,0.58,3357,0.082,9.090909e-4,60555,1,0.406,0.8248625071,VT,yes
50017,Vermont,8063,72,0.191,2494.8436,7105.3627,2161.2238,0.0506329114,0.45,0.44,3957,0.1,8.276147e-4,59758,0.9723873376,0.448,0.7910253278,VT,yes
50019,Vermont,8120,71,0.3054,1726.5383,5669.1303,1488.8278,0.0572407288,0.45,0.31,3797,0.098,7.061359e-4,48826,0.8529616981,0.288,0.762883097,VT,yes
50021,Vermont,17879,71,0.2337,3034.1078,8558.789,2545.2554,0.05005021,0.44,0.47,3748,0.108,7.499318e-4,51903,0.6101359463,0.273,0.8009708738,VT,yes
50023,Vermont,15080,72,0.1963,2626.937,10356.5926,1811.2105,0.0438549601,0.47,0.56,2963,0.079,0.0010663915,65879,0.5280511976,0.331,0.8329708394,VT,yes
50025,Vermont,12888,71,0.2194,2766.7949,9915.7779,2064.2111,0.0508629091,0.47,0.4,3181,0.082,9.823183e-4,52068,0.6824523173,0.291,0.7352056169,VT,yes
50027,Vermont,16974,72,0.1768,2734.1385,7297.0743,2239.1563,0.0540101717,0.48,0.4,3316,0.098,9.767391e-4,61843,0.7558849479,0.324,0.8291628941,VT,yes
51001,Virginia,9900,72,0.137,3415.3751,9464.3521,4540.1426,0.1699037116,0.43,0.46,4036,0.147,4.01086e-4,47335,1,0.306,0.6849233517,VA,yes
51003,Virginia,23963,74,0.0513,3934.552,11506.2277,4289.1247,0.097049379,0.5,0.62,3533,0.083,0.0014165088,86332,0.4502273416,0.23,0.8530460767,VA,yes
51005,Virginia,4843,73,0.122,3673.4439,11518.6112,5742.2584,0.104187303,0.38,0.51,9113,0.147,4.694836e-4,53341,0.5239384615,0.33,0.6974242424,VA,yes
51007,Virginia,3414,73,0.0894,3787.5325,12220.7792,5642.5974,0.1358428805,0.39,0.47,5286,0.133,7.68462e-5,60096,1,0.73,0.7194186516,VA,yes
51009,Virginia,8485,73,0.1163,3881.9525,11745.0408,5755.7371,0.1206309672,0.31,0.5,4404,0.172,2.526369e-4,56218,0.6366333879,0.301,0.6915296053,VA,yes
51011,Virginia,4382,72,0.1304,3738.8889,11381.4815,6008.8889,0.1179766288,0.32,0.52,4816,0.176,1.262547e-4,54609,1,0.509,0.6944672468,VA,yes
51013,Virginia,26776,75,0.1023,3731.5744,13233.0033,6167.5417,0.0666303627,0.4,0.52,2804,0.051,7.536176e-4,118986,0,0.451,0.9125682039,VA,yes
51015,Virginia,20166,74,0.0743,3685.3062,11673.4404,4513.2869,0.1038748504,0.51,0.56,4113,0.169,5.035981e-4,63621,0.664379661,0.324,0.7582518027,VA,yes
51017,Virginia,1371,73,0.104,2490.3661,7842.9672,3680.1541,0.1262953368,0.5,0.32,6972,0.08,2.329916e-4,54385,1,0.326,0.686285397,VA,yes
51019,Virginia,21924,73,0.0671,3486.8264,10720.3682,5499.4028,0.1026558125,NA,NA,NA,0.15,7.238371e-4,66591,0.7843205778,0.436,0.7614394738,VA,yes
51021,Virginia,1918,71,0.1122,3862.6087,10327.8261,7517.3913,0.0919676806,0.41,0.44,3689,0.141,NA,49023,1,0.428,0.7076468103,VA,yes
51023,Virginia,9505,74,0.0582,3577.5832,12043.5977,7123.9272,0.0806767447,0.45,0.53,3639,0.063,5.409141e-4,74178,0.6409738144,0.461,0.8017943305,VA,yes
51025,Virginia,4342,73,0.1811,3463.8602,11689.4361,5521.4456,0.1266510539,0.44,0.46,5174,0.147,3.051758e-4,43835,0.7550762877,0.487,0.6657280106,VA,yes
51027,Virginia,7276,68,0.2436,3549.3097,10836.6206,5023.3399,0.1291360886,0.33,0.31,7599,0.114,2.827388e-4,36881,1,0.426,0.6472167114,VA,yes
51029,Virginia,3967,72,0.1626,3557.1659,9574.0741,4661.0306,0.1401129944,0.39,0.43,5710,0.125,2.35308e-4,47202,1,0.602,0.6390319258,VA,yes
51031,Virginia,14095,73,0.1186,3771.2859,11653.5021,5814.148,0.1168890828,0.33,0.52,3918,0.151,1.637167e-4,48984,0.6111374494,0.32,0.7325646916,VA,yes
51033,Virginia,6598,72,0.1013,4166.7962,13658.6377,5884.7449,0.1132674525,0.4,0.46,5181,0.137,1.624854e-4,64647,0.7840252233,0.557,0.7356111822,VA,yes
51035,Virginia,9024,73,0.1507,3629.5136,10094.8063,4920.3627,0.1310289028,0.42,0.51,4458,0.146,9.447969e-4,45698,0.971439984,0.34,0.6788055353,VA,yes
51036,Virginia,2109,73,0.0864,3954.276,12533.4462,7023.7087,0.1519570223,0.47,0.51,4449,0.165,2.881429e-4,56465,1,0.703,0.614640884,VA,yes
51037,Virginia,3432,72,0.1663,3482.3637,11059.093,5675.6757,0.1479283438,0.32,0.42,4941,0.158,5.863629e-4,43001,1,0.542,0.5970821712,VA,yes
51041,Virginia,69228,73,0.066,4087.1941,13829.4539,6145.548,0.0978700227,0.47,0.55,3516,0.11,8.492179e-4,81641,0.0592880001,0.4,0.9011770731,VA,yes
51043,Virginia,3784,74,0.0757,3831.3484,11597.3876,6554.3604,0.1062971409,0.39,0.53,5111,0.092,3.442815e-4,85567,0.6952401311,0.583,0.7868852459,VA,yes
51045,Virginia,1449,71,0.1085,3526.8176,10288.4386,6500.5959,0.0893319524,0.43,0.48,4523,0.079,1.974724e-4,53319,1,0.734,0.7348715716,VA,yes
51047,Virginia,10637,73,0.093,4381.7427,11590.4994,4900.558,0.124671947,0.4,0.52,4609,0.131,3.663781e-4,79739,0.6192250851,0.479,0.8349247261,VA,yes
51049,Virginia,2527,73,0.1284,3541.6667,11659.8361,4785.5191,0.123608903,0.39,0.43,5139,0.18,4.077888e-4,52005,0.9600079586,0.649,0.6055345912,VA,yes
51051,Virginia,5010,70,0.2067,3706.6886,12224.7807,5513.7061,0.1164143279,0.41,0.37,5433,0.087,2.754252e-4,37161,1,0.43,0.6228798892,VA,yes
51053,Virginia,6517,72,0.1095,4058.5456,14082.1738,6159.0969,0.1118069145,0.48,0.5,6277,0.149,1.402082e-4,58474,0.7120817114,0.509,0.7450245169,VA,yes
51057,Virginia,3224,73,0.0971,3792.9448,11849.6933,5842.5358,0.1196540125,0.54,0.55,4083,0.131,1.83167e-4,53538,0.7727558067,0.483,0.613830955,VA,yes
51059,Virginia,169199,75,0.0819,3941.0152,13273.1934,6701.6862,0.088249054,0.37,0.52,2829,0.065,0.001075778,127898,0.0139397592,0.501,0.9390997753,VA,yes
51061,Virginia,14191,74,0.0599,4101.2276,13200.2705,6535.7886,0.1010931277,0.37,0.53,5501,0.102,5.235232e-4,103827,0.5749582074,0.61,0.8825828516,VA,yes
51063,Virginia,4518,74,0.1092,3243.5942,9797.4728,6476.3075,0.1366787719,0.37,0.48,3463,0.1,3.79867e-4,52277,1,0.601,0.7357153858,VA,yes
51065,Virginia,6874,73,0.067,3885.0819,10469.4616,4305.3841,0.1065427066,0.52,0.6,3602,0.189,2.613598e-4,75089,0.629130824,0.569,0.8575027713,VA,yes
51067,Virginia,16337,73,0.0817,3203.1868,9102.9836,5851.6736,0.1183000619,0.44,0.54,3578,0.155,3.736987e-4,61878,0.8923057747,0.53,0.7346610427,VA,yes
51069,Virginia,18878,74,0.0645,4293.2696,12812.505,7313.182,0.1050565305,0.42,0.54,5313,0.117,4.414012e-4,83672,0.4477236447,0.383,0.8126845062,VA,yes
51071,Virginia,4826,72,0.1332,2399.1213,9773.5722,6194.3224,0.0988709185,0.5,0.33,4840,0.122,3.562099e-4,53111,0.662848548,0.434,0.7366136035,VA,yes
51073,Virginia,9743,73,0.0724,3877.3702,12324.8368,5975.9092,0.1028524046,0.49,0.53,3481,0.121,5.62264e-4,71715,0.6462640404,0.556,0.849519816,VA,yes
51075,Virginia,6850,73,0.0483,3944.9707,12374.8309,6077.5823,0.0746660444,0.49,0.58,2630,0.089,9.03459e-4,100444,0.9699313902,0.477,0.8324711968,VA,yes
51077,Virginia,4888,73,0.1576,3447.3098,9594.7151,4692.4546,0.1289490651,0.39,0.45,3969,0.095,2.559017e-4,41312,0.9987767978,0.388,0.6920590951,VA,yes
51079,Virginia,4429,73,0.0822,3740.753,10809.7754,4305.1519,0.1248154528,0.45,0.57,5212,0.078,2.022347e-4,73345,0.5124164538,0.474,0.8534711182,VA,yes
51081,Virginia,2270,72,0.1353,3084.9957,10830.876,5457.9358,0.1069933323,0.58,0.44,5301,0.164,4.300335e-4,47315,0.8701298701,0.286,0.632026323,VA,yes
51083,Virginia,10433,73,0.163,3438.9879,11601.2876,5510.256,0.1133370359,0.4,0.46,4612,0.194,3.810082e-4,42619,0.7708120637,0.362,0.5723265998,VA,yes
51085,Virginia,24407,74,0.0469,4080.2625,13450.5367,6135.3661,0.072867592,0.48,0.57,3698,0.101,7.273473e-4,90824,0.390855472,0.373,0.8602867623,VA,yes
51087,Virginia,63465,74,0.0824,4080.164,14023.1887,5962.8924,0.1000905764,0.49,0.57,3241,0.099,0.0010690607,68975,0.0426898203,0.243,0.861665525,VA,yes
51089,Virginia,15575,73,0.1373,3797.7267,10647.7634,5331.9482,0.1408572552,0.46,0.53,5934,0.203,5.69152e-4,41908,0.6072094698,0.27,0.7022810821,VA,yes
51091,Virginia,889,74,0.054,2652.1739,6086.9565,4188.9055,0.1719394773,0.44,0.16,5747,0.108,4.524887e-4,45917,1,0.377,0.7653061224,VA,yes
51093,Virginia,9454,73,0.0733,4091.172,12448.2055,5875.6591,0.0899597045,0.5,0.51,4184,0.119,4.329824e-4,78749,0.5738588035,0.514,0.7813806814,VA,yes
51095,Virginia,23147,75,0.0279,4129.3406,13190.0786,6162.069,0.078661652,0.51,0.56,4429,0.104,0.0012173253,92773,0.1585160202,0.327,0.8665975104,VA,yes
51097,Virginia,1931,73,0.0979,3430.0987,10814.9671,5835.5263,0.1415076866,0.45,0.52,4524,0.177,4.260153e-4,54185,1,0.61,0.6062061322,VA,yes
51099,Virginia,4534,73,0.0895,4246.5986,14118.3673,6113.9456,0.0741778692,0.34,0.39,6327,0.13,2.257761e-4,85657,0.7318945047,0.521,0.8989350141,VA,yes
51101,Virginia,3902,73,0.076,3830.6255,12204.3054,6107.6361,0.0973125884,0.48,0.55,4017,0.195,2.361414e-4,73035,0.8321305303,0.725,0.7402105956,VA,yes
51103,Virginia,4642,75,0.0731,3390.2141,10455.6575,4835.474,0.1296350795,0.53,0.55,2468,0.185,0.00055643139999999995,55072,1,0.3,0.7234294745,VA,yes
51105,Virginia,6701,69,0.3049,3558.1395,10467.7003,6524.9785,0.1234517171,0.36,0.36,5443,0.132,2.548745e-4,35878,0.9956227772,0.371,0.4848617335,VA,yes
51107,Virginia,45346,75,0.0736,4741.7703,14465.1263,7257.7215,0.0692908104,0.35,0.53,3545,0.059,7.668674e-4,151806,0.1260090102,0.533,0.9461507964,VA,yes
51109,Virginia,9639,72,0.0874,4229.4889,11810.3564,4787.996,0.1286249149,0.45,0.56,4229,0.122,1.359508e-4,64135,1,0.62,0.7800446976,VA,yes
51111,Virginia,3383,73,0.1605,3444.9193,10838.5565,5824.3115,0.156036036,0.42,0.51,4797,0.164,1.654807e-4,44860,1,0.435,0.5613789891,VA,yes
51113,Virginia,3609,73,0.099,3578.9263,10835.7372,4252.8045,0.1233595801,0.48,0.58,4509,0.155,3.00865e-4,66397,1,0.418,0.7066073954,VA,yes
51115,Virginia,3119,75,0.0754,3649.0985,11725.8437,5784.0962,0.096465147,0.54,0.55,3053,0.127,4.544422e-4,69112,1,0.607,0.7094387755,VA,yes
51117,Virginia,9955,73,0.1444,3601.1009,11326.2101,5421.0782,0.1152069559,0.45,0.54,4513,0.166,4.893964e-4,43128,0.7781037064,0.353,0.6072877847,VA,yes
51119,Virginia,3915,74,0.0807,3596.7444,11222.7155,5258.6016,0.1111734193,0.49,0.55,3194,0.122,2.785774e-4,58834,1,0.433,0.6697805779,VA,yes
51121,Virginia,15329,73,0.0973,3422.7771,12040.2444,6688.1584,0.1041197921,0.44,0.57,3630,0.084,6.869728e-4,58740,0.2492584117,0.206,0.8780439961,VA,yes
51125,Virginia,5096,73,0.0792,3715.4704,9710.0372,3678.8676,0.131193431,0.43,0.54,4120,0.1,9.436506e-4,55804,1,0.553,0.6849976632,VA,yes
51127,Virginia,5437,72,0.0489,3741.7962,11871.9056,6864.4214,0.0902773917,0.5,0.53,3692,0.122,3.126256e-4,102619,1,0.644,0.7909810325,VA,yes
51131,Virginia,4053,73,0.1645,3397.8495,10661.8877,4677.4194,0.146462851,0.49,0.52,3455,0.189,0.001022582,45235,1,0.285,0.7226107226,VA,yes
51133,Virginia,5008,74,0.0695,3491.3843,9813.3257,4612.2918,0.1250327654,0.48,0.51,3259,0.143,8.232485e-4,60385,1,0.387,0.7748925501,VA,yes
51135,Virginia,3822,73,0.15,3566.3487,13035.9931,6054.6401,0.1439517288,0.38,0.51,5522,0.225,6.485084e-4,45913,0.5234340503,0.345,0.6522218142,VA,yes
51137,Virginia,9519,74,0.0802,3962.369,12091.9339,5182.5977,0.1121804931,0.44,0.54,4760,0.11,4.366336e-4,71691,0.5777903886,0.559,0.7834637035,VA,yes
51139,Virginia,6691,73,0.1301,3690.0826,7762.5054,4246.629,0.1269432829,0.37,0.32,4834,0.188,3.342665e-4,52877,0.8015972049,0.514,0.6714408787,VA,yes
51141,Virginia,5826,73,0.1422,3579.8223,8919.1745,4385.7839,0.1341415722,0.43,0.37,4064,0.145,2.829174e-4,43568,1,0.452,0.6682140554,VA,yes
51143,Virginia,17637,73,0.1401,3789.0278,11713.9167,5495.8157,0.124413859,0.43,0.5,4002,0.135,8.20358e-5,51682,0.8562970428,0.301,0.7164883694,VA,yes
51145,Virginia,6941,73,0.0435,3843.3087,12383.5463,5730.5537,0.0960357832,0.48,0.55,3913,0.11,4.111138e-4,94293,0.9967553305,0.638,0.8951777886,VA,yes
51147,Virginia,5016,73,0.1594,3533.7362,12412.8902,4888.5532,0.1270017648,0.37,0.45,4985,0.134,6.535948e-4,44586,0.6321037316,0.323,0.6666666667,VA,yes
51149,Virginia,6917,72,0.0554,4103.3827,14051.5856,6052.4313,0.0870546737,0.42,0.44,3948,0.132,1.575548e-4,74518,0.5340237929,0.339,0.8332319458,VA,yes
51153,Virginia,56535,73,0.0836,4011.7518,13744.8449,6633.5631,0.1167619039,0.36,0.49,4709,0.09,4.487074e-4,106208,0.0416614843,0.647,0.9420140845,VA,yes
51155,Virginia,9668,72,0.1287,3500.6601,12884.4884,7488.7789,0.0958038922,0.42,0.51,5427,0.138,3.522574e-4,54086,0.4690295939,0.308,0.7041904631,VA,yes
51157,Virginia,2172,74,0.0649,3672.2365,10534.0617,5411.3111,0.1334097859,0.33,0.47,2797,0.128,4.13679e-4,79086,1,0.511,0.7710264332,VA,yes
51159,Virginia,2098,74,0.1099,3640.8133,10904.3675,5155.8735,0.1268187534,0.58,0.53,4104,0.154,NA,49758,1,0.298,0.6744868035,VA,yes
51161,Virginia,25673,74,0.053900000000000003,3710.8201,12239.1122,6767.1463,0.0833839779,0.46,0.56,3639,0.132,0.0013287553,71742,0.1854053001,0.341,0.8414787295,VA,yes
51163,Virginia,6885,73,0.0881,3088.5714,9552.967,4932.7473,0.1148772444,0.45,0.5,4296,0.15,8.350914e-4,58501,0.9163939571,0.328,0.7565960208,VA,yes
51165,Virginia,19680,74,0.0744,3542.6373,11418.323,4711.7618,0.1231343864,0.4,0.5,6009,0.099,2.954064e-4,67242,0.5933249469,0.269,0.7626314771,VA,yes
51167,Virginia,8368,71,0.1795,3570.7003,11997.3169,6621.4113,0.1065162907,0.38,0.45,7080,0.17,2.617018e-4,40345,0.8818562481,0.453,0.5973917869,VA,yes
51169,Virginia,7057,70,0.2312,4073.7705,13517.2563,8853.7532,0.1071862025,0.45,0.55,4733,0.166,3.250673e-4,41288,0.8212452,0.505,0.6428815684,VA,yes
51171,Virginia,11574,74,0.0903,3525.0726,8708.6017,5103.4483,0.1197952117,0.42,0.42,5088,0.144,4.598018e-4,59087,0.6658490701,0.405,0.7438225491,VA,yes
51173,Virginia,9078,72,0.1795,3604.3107,11523.9935,6679.1379,0.1128576323,0.38,0.43,4663,0.177,6.235232e-4,41964,0.7528564332,0.292,0.6999842346,VA,yes
51175,Virginia,4380,73,0.1093,3795.0555,12477.2483,5427.4454,0.1057052298,0.42,0.47,6633,0.163,2.274537e-4,62327,0.979644588,0.436,0.7430661384,VA,yes
51177,Virginia,24750,73,0.0731,4303.7563,14205.6013,6179.3204,0.1024490933,0.39,0.46,6155,0.097,6.034059e-4,90262,0.3232758973,0.493,0.8978080835,VA,yes
51179,Virginia,20632,72,0.059,4170.538,13940.8812,6271.4671,0.0780070881,0.38,0.47,6231,0.077,3.067485e-4,109090,0.1975480959,0.545,0.942920871,VA,yes
51181,Virginia,1888,73,0.0703,3973.5401,12574.8175,6378.6496,0.1012658228,0.56,0.48,3580,0.193,3.08928e-4,59069,1,0.616,0.647985348,VA,yes
51183,Virginia,2681,73,0.1265,4018.0723,14372.8246,6471.2182,0.1340482574,0.48,0.45,5909,0.111,2.669752e-4,45134,1,0.602,0.6642066421,VA,yes
51185,Virginia,12528,71,0.1625,3605.3597,10694.6881,5877.1734,0.1157390586,0.38,0.39,5937,0.154,5.384898e-4,43619,0.5188783886,0.334,0.7300223822,VA,yes
51187,Virginia,8805,73,0.0924,3787.8788,10259.887,5888.5465,0.1188247373,0.36,0.5,4966,0.144,5.249606e-4,69878,0.504085163,0.58,0.8320933725,VA,yes
51191,Virginia,16326,73,0.1128,3685.1665,12517.7851,6595.2321,0.1153684627,0.43,0.49,4294,0.161,6.617404e-4,52387,0.7167614258,0.317,0.7539536759,VA,yes
51193,Virginia,5566,73,0.1231,3818.1567,12722.4062,6220.1987,0.125,0.42,0.42,4888,0.14,1.682557e-4,54885,0.788415263,0.567,0.7485800833,VA,yes
51195,Virginia,11061,69,0.2157,3617.3495,11790.5918,6707.6378,0.1192441432,0.42,0.45,4990,0.174,4.735347e-4,42372,0.5667036572,0.261,0.6436180905,VA,yes
51197,Virginia,8388,72,0.1495,3796.0334,11938.6221,5937.1608,0.1154772525,0.38,0.49,4820,0.13,4.173332e-4,48543,0.7533093894,0.302,0.7096720354,VA,yes
51199,Virginia,13633,74,0.0395,4035.0292,12645.7465,6657.2143,0.0744248023,0.55,0.57,3575,0.107,0.0013117944,91535,0.0609953562,0.288,0.90088834,VA,yes
51510,Virginia,19589,75,0.0906,3946.1007,14459.1892,6769.4965,0.1141851035,0.36,0.49,4009,0.051,7.101476e-4,102589,0,0.467,0.9150825802,VA,yes
51520,Virginia,4725,73,0.1727,3842.0765,14254.0984,7550.2732,0.1036695094,0.44,0.5,6827,0.225,5.460502e-4,37678,3.924867e-4,0.202,0.7729751841,VA,yes
51530,Virginia,1575,73,0.1454,3055.6701,9137.1134,5172.1649,0.0980520902,0.45,0.52,4980,0.092,3.20667e-4,44752,0.0389473684,0.245,0.6968613429,VA,yes
51540,Virginia,6747,73,0.1362,3911.1406,12363.3952,3961.5385,0.1039130328,0.52,0.62,3556,0.095,0.0029095746,58717,0,0.108,0.8428318204,VA,yes
51550,Virginia,43527,73,0.0686,4096.5261,13936.8214,6187.2947,0.0803745307,0.47,0.5,4769,0.114,8.119225e-4,77361,0.0762705381,0.428,0.8990677557,VA,yes
51570,Virginia,4364,74,0.0847,4618.6949,17258.9065,6764.0212,0.1002603251,0.41,0.51,5700,0.103,0.0012897437,57688,0,0.339,0.781409892,VA,yes
51580,Virginia,1631,73,0.1555,3910.7486,11435.7006,5558.5413,0.105125149,0.51,0.5,4687,0.089,5.494505e-4,41842,0,0.197,0.7722315436,VA,yes
51590,Virginia,11692,72,0.2315,4222.1085,13505.4589,6180.4845,0.1120510826,0.49,0.5,5149,0.149,0.001081267,36073,0.0451515503,0.154,0.7185262122,VA,yes
51595,Virginia,1360,73,0.234,3225.2907,13248.5465,6252.907,0.1010785051,0.45,0.46,5535,0.116,NA,38631,0.0631010629,0.191,0.6524448706,VA,yes
51600,Virginia,4246,74,0.1021,4255.7078,14506.8493,7001.2453,0.0944478982,0.38,0.54,2610,0.083,1.627737e-4,106430,0,0.53,0.9541797831,VA,yes
51610,Virginia,2275,75,0.0636,3920.8689,13153.6074,6538.4019,0.0404754506,0.4,0.55,2091,0.057,0.0028432169,137849,0,0.388,0.9370107409,VA,yes
51620,Virginia,2312,73,0.1254,3695.5603,12322.7625,4694.1508,0.0891558647,0.44,0.48,5773,0.162,0.001247972,45433,0.0325099045,0.335,0.7285633163,VA,yes
51630,Virginia,4509,73,0.1399,4266.1499,14741.9712,6151.7165,0.1149011027,0.35,0.48,6769,0.108,0.0013724952,62121,0.0116528041,0.337,0.8470544508,VA,yes
51640,Virginia,1829,73,0.27,3827.3951,10611.2431,4326.9992,0.150565364,0.46,0.49,3909,0.073,NA,37229,0.1371769384,0.213,0.684941795,VA,yes
51650,Virginia,27781,73,0.0995,3952.6504,12855.8631,6044.7228,0.0905369524,0.43,0.45,4354,0.149,4.318272e-4,55816,0.002488431,0.275,0.8202035153,VA,yes
51660,Virginia,5898,74,0.1315,3438.75,12428.75,4706,0.1459961055,0.41,0.56,4753,0.071,0.0012955046,48189,0,0.128,0.7804221731,VA,yes
51670,Virginia,4818,72,0.1383,4222.5508,16404.0665,6350.8318,0.1180134142,0.38,0.44,6199,0.146,3.983006e-4,38293,0,0.339,0.75726366,VA,yes
51678,Virginia,1392,75,0.0952,2927.0517,9514.691,4479.23,0.0846270928,0.47,0.51,3171,0.081,NA,54204,0,0.296,0.71918443,VA,yes
51680,Virginia,15441,73,0.1446,3831.7696,12625.0273,5694.5232,0.1069209773,0.31,0.51,4156,0.088,0.0012298176,50612,0.026916155,0.118,0.7962013228,VA,yes
51683,Virginia,5159,73,0.1006,3895.3869,13538.3218,6892.4809,0.1591996755,0.35,0.49,4114,0.093,9.605917e-4,84405,0,0.565,0.8902930687,VA,yes
51685,Virginia,1488,72,0.1405,3875.9342,13692.0777,6285.5007,0.1611329363,NA,NA,NA,0.107,NA,83145,0,0.621,0.895712131,VA,yes
51690,Virginia,4015,72,0.2509,3899.8513,11867.1294,5988.1011,0.103818146,0.44,0.51,6149,0.184,7.75074e-5,37814,0,0.187,0.739154013,VA,yes
51700,Virginia,31385,73,0.0979,3963.2802,12694.2015,6063.6157,0.1076694759,0.42,0.48,4362,0.146,5.318375e-4,53022,2.822061e-4,0.298,0.7638003866,VA,yes
51710,Virginia,36405,72,0.1328,4075.0272,14025.2448,5617.8455,0.1259042956,0.48,0.44,5148,0.116,0.0010119799,52437,0,0.252,0.833848313,VA,yes
51720,Virginia,1171,70,0.2537,3754.717,11721.174,6358.4906,0.0954008701,0.46,0.44,6767,0.093,0.0012600806,38062,0.0257705912,0.106,0.67997543,VA,yes
51730,Virginia,7620,71,0.2163,4006.2607,16995.1622,5862.2652,0.117555165,0.43,0.42,6476,0.171,6.969303e-4,40240,0.0210672424,0.302,0.6903911888,VA,yes
51735,Virginia,2796,74,0.0309,4058.4192,12264.6048,6745.7045,0.0575926866,0.48,0.51,4050,0.111,9.02379e-4,98217,0.0650205761,0.329,0.8676246462,VA,yes
51740,Virginia,19727,71,0.1508,4072.8643,14629.3467,5875.1759,0.1032751459,0.45,0.48,4717,0.137,5.389297e-4,50411,0,0.33,0.7960131977,VA,yes
51750,Virginia,2219,73,0.1048,3619.6137,12933.8782,7713.2244,0.0849452692,0.41,0.54,4707,0.086,5.45286e-4,41530,0.0293149683,0.141,0.7981338597,VA,yes
51760,Virginia,36706,72,0.1807,3654.0253,14281.9815,5386.8022,0.1325855222,0.47,0.51,4529,0.119,0.0010577709,50949,0,0.217,0.7544656205,VA,yes
51770,Virginia,22360,72,0.1579,3642.4453,12592.1113,6312.8947,0.1304076768,0.42,0.51,4492,0.123,9.407526e-4,45534,6.18353e-5,0.336,0.7485385721,VA,yes
51775,Virginia,6477,74,0.1032,4066.8174,13477.5182,6852.5496,0.0774200326,0.48,0.54,3975,0.158,8.579339e-4,54888,0,0.278,0.7931799839,VA,yes
51790,Virginia,6657,73,0.1295,3619.5485,12716.4146,4147.7098,0.0977108054,0.51,0.58,4153,0.089,4.012519e-4,54296,0.036932536,0.268,0.7490799283,VA,yes
51800,Virginia,18735,72,0.1011,4124.8749,13693.1829,5952.4893,0.0871932127,0.46,0.47,5621,0.133,8.663706e-4,77847,0.2163267719,0.499,0.8114229881,VA,yes
51810,Virginia,81408,73,0.0647,4213.1547,14170.0741,6456.262,0.0939805866,0.5,0.48,4487,0.101,7.308042e-4,78491,0.0153449591,0.317,0.8986756285,VA,yes
51820,Virginia,5371,73,0.1229,3853.0235,12475.9239,4465.2856,0.1219286801,0.54,0.59,4568,0.187,8.838607e-4,44619,0.0252784919,0.292,0.726204721,VA,yes
51830,Virginia,3056,75,0.0699,4000,13498.7952,5800,0.1013998783,0.56,0.56,3493,0.15,6.71321e-5,56569,0,0.237,0.8623034424,VA,yes
51840,Virginia,5917,74,0.1266,4083.5243,13228.9279,7240.8964,0.1420262831,0.44,0.53,5079,0.072,0.0025615483,60254,0,0.266,0.7542421354,VA,yes
53001,Washington,2779,72,0.1715,3164.8746,5528.4178,4866.8715,0.1337328868,0.34,0.37,2294,0.089,5.060985e-4,53535,0.4015912003,0.223,0.7480328143,WA,yes
