fips,svi_overall,svi_ses,svi_hhchar,svi_minority,svi_housing
01001,0.513,0.3838,0.7362,0.6337,0.4309
01003,0.3103,0.3253,0.2724,0.5022,0.3612
01005,0.9927,0.9567,0.9453,0.8962,0.9949
01007,0.8078,0.8008,0.5512,0.6292,0.8622
01009,0.5137,0.5757,0.7225,0.4147,0.2743
01011,0.831,0.7183,0.6515,0.9809,0.8501
01013,0.6843,0.7486,0.6887,0.8686,0.2982
01015,0.7349,0.7533,0.7279,0.6582,0.5197
01017,0.8074,0.5837,0.5955,0.8421,0.9599
01019,0.3269,0.5029,0.4096,0.2778,0.1792
01021,0.7222,0.7295,0.9176,0.5519,0.3463
01023,0.7116,0.6766,0.8475,0.8256,0.3526
01025,0.8552,0.8864,0.6859,0.8631,0.6795
01027,0.5309,0.5856,0.6738,0.5423,0.2817
01029,0.4542,0.5439,0.6289,0.2202,0.2979
01031,0.6489,0.6041,0.9055,0.6862,0.2813
01033,0.3475,0.4647,0.6346,0.577,0.0761
01035,0.6575,0.725,0.6891,0.8756,0.2683
01037,0.436,0.3065,0.3679,0.7406,0.5496
01039,0.7075,0.7514,0.677,0.4981,0.5719
01041,0.6025,0.5395,0.7995,0.6741,0.3775
01043,0.5156,0.5827,0.6534,0.2753,0.3892
01045,0.8065,0.8832,0.8835,0.7027,0.3453
01047,0.9157,0.9659,0.8176,0.971,0.5904
01049,0.7387,0.809,0.6951,0.5439,0.5232
01051,0.4564,0.3393,0.4271,0.6458,0.5532
01053,0.8708,0.93,0.7543,0.7934,0.6168
01055,0.6483,0.7043,0.8246,0.5831,0.2833
01057,0.6725,0.8205,0.4618,0.4758,0.5229
01059,0.7298,0.704,0.8463,0.606,0.4908
01061,0.5691,0.6458,0.7651,0.4949,0.2568
01063,0.9513,0.9885,0.5191,0.985,0.8908
01065,0.9351,0.9472,0.7893,0.9335,0.8269
01067,0.5646,0.6047,0.4074,0.6916,0.4669
01069,0.7021,0.7817,0.6585,0.7276,0.3927
01071,0.5528,0.6945,0.6095,0.3488,0.3262
01073,0.7562,0.6862,0.6903,0.8787,0.6267
01075,0.5519,0.4484,0.663,0.4319,0.6321
01077,0.4745,0.5306,0.2909,0.4777,0.5439
01079,0.4239,0.5605,0.4039,0.6034,0.1891
01081,0.6795,0.5907,0.1894,0.7151,0.9443
01083,0.4602,0.4074,0.4182,0.6127,0.4882
01085,0.8997,0.9628,0.8285,0.9758,0.5064
01087,0.8896,0.9118,0.3275,0.9866,0.9418
01089,0.3596,0.3046,0.359,0.7447,0.3278
01091,0.8113,0.8265,0.8428,0.8988,0.4344
01093,0.6833,0.7947,0.7212,0.2778,0.5
01095,0.6222,0.6489,0.9007,0.5407,0.2416
01097,0.7947,0.8272,0.5325,0.8253,0.6868
01099,0.7241,0.9048,0.3657,0.8517,0.3616
01101,0.9032,0.8635,0.8488,0.9526,0.7884
01103,0.6413,0.5878,0.782,0.6174,0.4433
01105,0.9137,0.9803,0.5732,0.9653,0.7314
01107,0.9379,0.8966,0.9354,0.8558,0.8256
01109,0.8059,0.7928,0.4007,0.832,0.873
01111,0.5347,0.4672,0.4679,0.6197,0.5974
01113,0.8918,0.8962,0.9214,0.8972,0.5853
01115,0.3224,0.4147,0.198,0.4411,0.3472
01117,0.1155,0.0885,0.2081,0.5882,0.1525
01119,0.9653,0.964,0.6264,0.9749,0.9729
01121,0.8768,0.8676,0.7492,0.7683,0.8074
01123,0.8927,0.8183,0.8943,0.6986,0.8838
01125,0.682,0.6595,0.268,0.7826,0.8151
01127,0.6875,0.7823,0.7778,0.3705,0.4293
01129,0.4599,0.6308,0.3724,0.733,0.1639
01131,0.9208,0.9013,0.9554,0.9723,0.6092
01133,0.6852,0.761,0.8924,0.1779,0.4252
02013,0.6442,0.4204,0.1595,0.9898,0.9577
02016,0.4959,0.2053,0.0331,0.9796,0.9955
02020,0.5761,0.3947,0.3666,0.8224,0.8008
02050,0.9542,0.9351,0.7008,0.9949,0.9602
02060,0.2314,0.1483,0.0045,0.8842,0.8832
02063,0.2352,0.1098,0.0118,0.6432,0.9262
02066,0.4179,0.3584,0.344,0.8208,0.3756
02068,0.2155,0.1836,0.0048,0.5363,0.8915
02070,0.9363,0.8727,0.775,0.9882,0.9386
02090,0.5264,0.429,0.2174,0.6986,0.8001
02100,0.5248,0.4726,0.6015,0.6544,0.4351
02105,0.5127,0.4787,0.0449,0.8943,0.8412
02110,0.3526,0.1591,0.0847,0.7543,0.8854
02122,0.5236,0.5898,0.1808,0.5598,0.6483
02130,0.6518,0.4437,0.3472,0.7575,0.9392
02150,0.7667,0.499,0.4771,0.8857,0.9701
02158,0.8988,0.9405,0.7142,0.999,0.7078
02164,0.852,0.767,0.7775,0.9777,0.7549
02170,0.499,0.6152,0.4488,0.5716,0.296
02180,0.9367,0.9367,0.6852,0.9889,0.9087
02185,0.8555,0.5853,0.5773,0.9691,0.993
02188,0.9153,0.8915,0.4376,0.9933,0.9749
02195,0.6556,0.331,0.8046,0.789,0.8078
02198,0.8339,0.683,0.5621,0.8978,0.9494
02220,0.4809,0.3851,0.0598,0.7763,0.8943
02230,0.353,0.4424,0.0372,0.6015,0.5987
02240,0.6878,0.4758,0.7925,0.648,0.7658
02275,0.4911,0.478,0.2342,0.747,0.5815
02282,0.4468,0.3692,0.0162,0.9554,0.894
02290,0.8657,0.8514,0.6088,0.9809,0.81
04001,0.965,0.8972,0.9459,0.9838,0.9141
04003,0.9243,0.6903,0.9545,0.8469,0.9583
04005,0.8259,0.8132,0.1407,0.8549,0.9847
04007,0.8205,0.7629,0.7686,0.7718,0.7416
04009,0.8819,0.6868,0.7565,0.8724,0.9679
04011,0.3571,0.1206,0.7075,0.8921,0.3679
04012,0.9481,0.9099,0.9803,0.8186,0.7241
04013,0.7397,0.6534,0.6152,0.8469,0.6989
04015,0.8695,0.8071,0.8565,0.5996,0.8571
04017,0.9901,0.9252,0.9905,0.9179,0.9497
04019,0.9118,0.7728,0.7817,0.8711,0.9764
04021,0.8377,0.668,0.8616,0.8285,0.8313
04023,0.9449,0.985,0.9589,0.9876,0.4163
04025,0.6187,0.6143,0.5395,0.5481,0.6031
04027,0.9936,0.9739,0.964,0.9621,0.965
05001,0.6967,0.4507,0.9093,0.6964,0.6591
05003,0.6706,0.6158,0.8791,0.7066,0.3488
05005,0.3094,0.4596,0.2747,0.1903,0.3049
05007,0.33,0.1782,0.6143,0.6805,0.3409
05009,0.2909,0.3606,0.5089,0.1655,0.239
05011,0.9074,0.8262,0.9815,0.837,0.6486
05013,0.5474,0.5344,0.7164,0.6544,0.3074
05015,0.6413,0.5847,0.6279,0.5732,0.6238
05017,0.9968,0.9609,0.9844,0.9316,0.9885
05019,0.8603,0.6229,0.6992,0.7027,0.9936
05021,0.4624,0.6595,0.7648,0.0977,0.1585
05023,0.2686,0.4398,0.3463,0.1569,0.1856
05025,0.2616,0.2307,0.6423,0.4701,0.1556
05027,0.8609,0.7813,0.6757,0.8004,0.915
05029,0.7486,0.6321,0.9443,0.5274,0.5633
05031,0.788,0.6362,0.8631,0.6251,0.7775
05033,0.6369,0.6139,0.8771,0.4854,0.3654
05035,0.9252,0.9287,0.7954,0.9192,0.8211
05037,0.8479,0.8068,0.9421,0.6528,0.6184
05039,0.7355,0.5404,0.6022,0.859,0.8495
05041,0.9271,0.8431,0.9933,0.901,0.5557
05043,0.6324,0.3374,0.2333,0.7237,0.9933
05045,0.5185,0.4752,0.2419,0.5541,0.7588
05047,0.5665,0.6779,0.4567,0.2778,0.5544
05049,0.6381,0.7775,0.6244,0.1181,0.5598
05051,0.8902,0.7371,0.957,0.5261,0.9287
05053,0.1687,0.1521,0.1957,0.2276,0.3721
05055,0.6493,0.6935,0.8062,0.2658,0.4774
05057,0.9102,0.6808,0.9949,0.8501,0.7763
05059,0.641,0.4892,0.5904,0.5137,0.8265
05061,0.8851,0.8399,0.993,0.7514,0.4083
05063,0.6824,0.5143,0.8116,0.3819,0.809
05065,0.5563,0.7489,0.2626,0.3421,0.5302
05067,0.6862,0.8835,0.4612,0.6034,0.3568
05069,0.944,0.7966,0.8577,0.9338,0.9828
05071,0.8437,0.7263,0.9548,0.5656,0.7521
05073,0.8577,0.8297,0.8921,0.8065,0.6292
05075,0.5802,0.6184,0.5821,0.1655,0.654
05077,0.9739,0.9698,0.8663,0.9208,0.9204
05079,0.3966,0.3806,0.0866,0.7495,0.6041
05081,0.4048,0.3625,0.4118,0.6489,0.3743
05083,0.5083,0.5134,0.6881,0.3616,0.4096
05085,0.3046,0.3237,0.6432,0.4443,0.1518
05087,0.5146,0.6999,0.4857,0.3705,0.2938
05089,0.444,0.6394,0.3558,0.1655,0.3396
05091,0.8972,0.8189,0.6763,0.7066,0.9796
05093,0.9227,0.873,0.9405,0.8151,0.7973
05095,0.8962,0.859,0.8024,0.8536,0.8584
05097,0.5745,0.7801,0.7804,0.289,0.1827
05099,0.7441,0.5729,0.8224,0.767,0.6906
05101,0.2078,0.4281,0.4621,0.2046,0.0449
05103,0.8654,0.7387,0.8931,0.8444,0.7979
05105,0.3857,0.323,0.3071,0.2702,0.6766
05107,0.9017,0.9383,0.9411,0.9478,0.465
05109,0.5551,0.4908,0.7616,0.4243,0.4768
05111,0.739,0.7922,0.7871,0.4367,0.5341
05113,0.8501,0.8816,0.9688,0.4007,0.5108
05115,0.7607,0.733,0.8383,0.4854,0.6311
05117,0.4672,0.4192,0.6601,0.4682,0.3899
05119,0.7635,0.5742,0.8183,0.8666,0.7043
05121,0.6531,0.5716,0.9733,0.2336,0.4042
05123,0.9835,0.9293,0.9306,0.9262,0.9866
